pair_id,customer_tweet_id,agent_tweet_id,customer_text,agent_text,is_initial_query,created_at_cust,created_at_agent
tw_4896_4894,4896,4894,@AppleSupport please make this stop!!! https://t.co/YoyrO8iZKe,"@116859 Let’s work together on this behavior. How long has this been happening? Also, which device are you using?",True,Tue Oct 31 23:08:51 +0000 2017,Tue Oct 31 23:22:28 +0000 2017
tw_4897_4898,4897,4898,@AppleSupport AFTER I️ updated my phone.,@116859 Does that continue after restarting your iPhone? Do you have any other iOS devices or a Mac computer? Let us know in DM. https://t.co/GDrqU22YpT,False,Tue Oct 31 23:24:21 +0000 2017,Tue Oct 31 23:32:28 +0000 2017
tw_4901_4899,4901,4899,Please fix the battery issues in Ios 11! @AppleSupport @115858,@116860 We want to make sure you have a working battery. Have you had a chance to update to the latest 11.1?,True,Tue Oct 31 23:13:35 +0000 2017,Tue Oct 31 23:21:24 +0000 2017
tw_4900_4902,4900,4902,@AppleSupport @116860 I have and my battery life has become even worse,@116861 Let's look into this further in DM. https://t.co/GDrqU22YpT,False,Thu Nov 02 07:29:20 +0000 2017,Thu Nov 02 13:58:00 +0000 2017
tw_4906_4904,4906,4904,@AppleSupport The ‘Overlapping url over TIME on Free WiFi hotspots’ remains. v11.0.3. Not a WiFi problem; two different hotspots shown. https://t.co/81ifcrDUeS,@116855 We'd like to have you backup and update your iPhone to iOS 11.1 and let us know if that helps: https://t.co/ahjigcvFRG,True,Tue Oct 31 23:06:38 +0000 2017,Tue Oct 31 23:18:26 +0000 2017
tw_4905_4907,4905,4907,@AppleSupport I've updated to iOS 11.1 just now. I shall check out these WiFi hotspots tomorrow and later in the week.,@116855 Sounds good. Let us know the results in DM and we'll continue working with you there. Thanks again. https://t.co/GDrqU22YpT,False,Tue Oct 31 23:21:45 +0000 2017,Tue Oct 31 23:34:00 +0000 2017
tw_4909_4908,4909,4908,"コレは本当に困る、ゲームも出来なくなったしアップデートしなきゃ良かった´д` ;
@AppleSupport @115858 → 「バッテリーの減りが激しい」という問題に関しても同様）。 https://t.co/bGQly6cE2O",@116862 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj.,True,Tue Oct 31 23:11:05 +0000 2017,Tue Oct 31 23:17:24 +0000 2017
tw_4912_4910,4912,4910,Series1 #Applewatch would consistently get 18 hrs + per charge prior to last update. Now 12-13 hrs max.Died @ gym 2nite. Wtf @AppleSupport ?,"@116863 We want your Apple Watch to keep up with you at the gym. To begin, which watchOS is installed?",True,Tue Oct 31 23:09:18 +0000 2017,Tue Oct 31 23:16:27 +0000 2017
tw_4915_4914,4915,4914,"Don’t complain a lot about @115858 but when battery iphone goes down 50% after using your phone for 30 minutes .....
Problems since update 11",@116864 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,True,Tue Oct 31 22:57:45 +0000 2017,Tue Oct 31 23:15:00 +0000 2017
tw_4917_4916,4917,4916,.@AppleSupport why my iPhone keep dying at 30% quit playing games I'm not getting no new damn phone or iPhone x,@116865 We'd like to help. What iOS version are you on?,True,Tue Oct 31 23:03:40 +0000 2017,Tue Oct 31 23:15:00 +0000 2017
tw_5808_5807,5808,5807,Y’all need to fix this now @115858,@117096 Thank you for reaching out. We've received your DM and will continue working with you there.,True,Tue Oct 31 23:27:31 +0000 2017,Tue Oct 31 23:43:32 +0000 2017
tw_5810_5809,5810,5809,@AppleSupport No,"@117097 Got it. We recommend updating your Watch OS, then testing to see if the issue persists. If the problem continues, reach back out.",False,Tue Oct 31 23:34:04 +0000 2017,Tue Oct 31 23:43:01 +0000 2017
tw_5812_5811,5812,5811,@AppleSupport just updated my 7 plus to 11.1 but I can’t see the new emojis on my watch. Pls help.,@117097 Got it. Have you updated your Apple Watch to 4.1 yet?,True,Tue Oct 31 21:09:27 +0000 2017,Tue Oct 31 21:17:00 +0000 2017
tw_5814_5813,5814,5813,@AppleSupport ok cool,@117098 Does this issue happen with all applications or only some?  Let us know in DM. https://t.co/GDrqU22YpT,False,Tue Oct 31 23:32:55 +0000 2017,Tue Oct 31 23:42:00 +0000 2017
tw_5816_5815,5816,5815,I️ &lt;— wtf is going on @AppleSupport,@117098 We'd be happy to look into this with you more in detail.  Please reach out to us via DM and we'll get started. https://t.co/GDrqU22YpT,True,Tue Oct 31 23:11:02 +0000 2017,Tue Oct 31 23:18:00 +0000 2017
tw_5819_5817,5819,5817,@AppleSupport I can’t change lock screen anymore from ‘wallpaper’ in settings. How do I do it now?,@117099 We'd be happy to help. Check out this link to for more information: https://t.co/hSnkM7JIIS,True,Tue Oct 31 23:36:21 +0000 2017,Tue Oct 31 23:42:00 +0000 2017
tw_5821_5820,5821,5820,"Dear @AppleSupport this new update sucks ,I have too many problems with my phone now ! Blurry screen , black screen , frozen phone !",@117100 Getting the expected performance from your iPhone is very important to us. Let us know the exact iOS version to get started.,True,Tue Oct 31 23:28:41 +0000 2017,Tue Oct 31 23:41:29 +0000 2017
tw_5823_5822,5823,5822,@115858 creates amazing technology..... but talk to text still messes up 90% of what I will it to type..... #fixyourcrap,@117101 Let’s work together on this. How long has this been happening? Do you experience similar behavior with Siri?,True,Tue Oct 31 23:29:37 +0000 2017,Tue Oct 31 23:39:28 +0000 2017
tw_5825_5824,5825,5824,"@AppleSupport excuse me, can someone explain to me why when I type an “I️” alone I️ get an A and a question mark???????",@117102 We'll be happy to take a look into it with you. Please send us a DM with what version of iOS you have. https://t.co/GDrqU22YpT,True,Tue Oct 31 23:33:58 +0000 2017,Tue Oct 31 23:38:32 +0000 2017
tw_5829_5827,5829,5827,"Heyyy @115858 still waiting on a version of iOS 11 that isn’t complete shit

— Everyone with any iPhone that isn’t the brand new one","@117103 Thanks for reaching out. If you're having issues, we'd like to assist. DM us and we'll continue there. https://t.co/GDrqU22YpT",True,Tue Oct 31 23:30:02 +0000 2017,Tue Oct 31 23:38:32 +0000 2017
tw_5831_5830,5831,5830,@AppleSupport why does my iphone 6 is redémarrer alone !!!!!,@117104 Thanks for getting back to us. We apologize but aren't understanding the issue at hand. Please DM us. https://t.co/GDrqU22YpT,False,Tue Oct 31 23:31:26 +0000 2017,Tue Oct 31 23:38:00 +0000 2017
tw_5833_5832,5833,5832,"sa fait 1h j’ai ios11.1 et mon tel redemarre seul, explication @AppleSupport ?????",@117104 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,True,Tue Oct 31 23:24:02 +0000 2017,Tue Oct 31 23:30:29 +0000 2017
tw_5835_5834,5835,5834,You dropped an update and I️ still see boxed question marks. Fix this shit @AppleSupport @115858.,@117105 We're here to help. Which version of iOS is installed on your device? You'll see this in Settings &gt; General &gt; About.,True,Tue Oct 31 23:24:52 +0000 2017,Tue Oct 31 23:37:27 +0000 2017
tw_5839_5836,5839,5836,Just updated to iOS 11.2 and my keyboard is completely screwed up and glitchy now 🤦‍♂️ @115858 @AppleSupport,@117106 We'd like to assist as best we can. Do you mean iOS 11.1 which was released today?,True,Tue Oct 31 23:32:30 +0000 2017,Tue Oct 31 23:37:00 +0000 2017
tw_5837_5840,5837,5840,@AppleSupport Yes. Sorry. I️ just watched a video about 11.2 beta. 11.1 When I️ type the letter Eye I️ happens https://t.co/bUBElgADue,"@117106 Have you tried resetting the keyboard dictionary yet? If not, go to Settings &gt; General &gt; Reset &gt; Reset Keyboard Library",False,Tue Oct 31 23:38:15 +0000 2017,Tue Oct 31 23:48:52 +0000 2017
tw_5841_5842,5841,5842,@AppleSupport Tried I️t and I️t still doesn’t work,@117106 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,False,Mon Nov 06 02:13:07 +0000 2017,Mon Nov 06 03:51:51 +0000 2017
tw_5845_5843,5845,5843,@AppleSupport Updated iPad Pro to 11.1.  Worked on draft email. None of changes saved. Started new email. Saved but disappeared. Help please,@117107 We'll help in any way we can. Was this on an https://t.co/coj9FJKJWV email account?,True,Tue Oct 31 23:25:15 +0000 2017,Tue Oct 31 23:36:31 +0000 2017
tw_5844_5846,5844,5846,"@AppleSupport No, virginmedia. Tried twice with completely new mail. One didn’t save, 2nd did though. Very odd.","@117107 Some accounts may create separate folders for your Drafts. If you're still having trouble, please DM us here: https://t.co/GDrqU22YpT",False,Wed Nov 01 00:09:51 +0000 2017,Wed Nov 01 00:18:31 +0000 2017
tw_5849_5847,5849,5847,I updated to iOS 11 and my iPhone 6 stopped connecting to wi-fi. Already restored the phone and the network connections @AppleSupport,"@117108 We are here to help. So we can best isolate the cause, could you verify your exact iOS version? https://t.co/ZTw54HL4Rm",True,Tue Oct 31 23:18:58 +0000 2017,Tue Oct 31 23:36:30 +0000 2017
tw_5848_5850,5848,5850,@AppleSupport 11.0.3,"@117108 Got it. From here, let's update to iOS version 11.1, then test to see if the issue persists: https://t.co/80YRnjDFDk",False,Wed Nov 01 00:00:17 +0000 2017,Wed Nov 01 00:13:49 +0000 2017
tw_5853_5852,5853,5852,@319 why is my “it “ autocorrecting to I.T?? So annoying! Can’t change in settings either...@AppleSupport,@117109 We'd love to help. Let's work together in DM. https://t.co/GDrqU22YpT,True,Tue Oct 31 23:16:16 +0000 2017,Tue Oct 31 23:29:30 +0000 2017
tw_6483_6482,6483,6482,Hello @115858 @AppleSupport what’s happening to my screen https://t.co/GTNXT4VoKd,@117151 We'd love to take a look into this concern. Is the screen stuck this way have you restarted it? Send us a DM. https://t.co/GDrqU22YpT,True,Mon Oct 09 00:07:26 +0000 2017,Mon Oct 09 00:42:28 +0000 2017
tw_6554_6553,6554,6553,@AppleSupport how long does it take usually for account recovery to get back to you? It’s been about a week now.,@117154 Having access to your Apple ID is important. Did you receive an email with a confirmation of your request? DM us here: https://t.co/GDrqU22YpT,True,Mon Oct 09 00:12:53 +0000 2017,Mon Oct 09 00:41:00 +0000 2017
tw_6608_6607,6608,6607,@AppleSupport the fact that my laptop that I haven't even had for two years keeps shutting off without warning at 15% is kind of ridiculous.,@117165 Let's see what we can find for you today. Let's meet up in DM to gather some specifics and we'll proceed from there. https://t.co/GDrqU22YpT,True,Mon Oct 09 00:00:42 +0000 2017,Mon Oct 09 00:30:52 +0000 2017
tw_6657_6656,6657,6656,@AppleSupport My wife made the mistake of updating to 11. How can we revert back? Her password keeper app is now dead. She can't access her passwords.,@117177 You won't be able to revert the system to pre-iOS 11 but we can look into the issues. DM us and we'll get started. https://t.co/GDrqU22YpT,False,Mon Oct 09 00:02:47 +0000 2017,Mon Oct 09 00:43:50 +0000 2017
tw_6917_6916,6917,6916,"@AppleSupport Yes, sorry i mean iOS 11, when I texting my keyboard it’s very slow and my battery it consumes very fast.","@117183 Are you currently using Low Power Mode? If so, disable that from Settings &gt; Battery and restart. Let us know in DM if it helps. https://t.co/GDrqU22YpT",False,Mon Oct 09 00:22:03 +0000 2017,Mon Oct 09 00:48:26 +0000 2017
tw_6919_6918,6919,6918,"@AppleSupport I installed the iOS 10.0 , 10.0.1 and 10.0.2 and makes my iPhone 6 very slow and doesn’t work properly can you help me?","@117183 We can help!  We assume you mean iOS 11, right?  Can you tell us what types of performance issues you're experiencing?",True,Sun Oct 08 23:28:14 +0000 2017,Mon Oct 09 00:18:00 +0000 2017
tw_6928_6927,6928,6927,@AppleSupport my iPhone is a fully up to date so why does my phone keep freezing 🙃???,"@117186 We want to help in any way we can. Which iPhone are you using? Let us know in DM, and we’ll work with you there. https://t.co/GDrqU22YpT",True,Mon Oct 09 00:16:29 +0000 2017,Mon Oct 09 00:45:29 +0000 2017
tw_6934_6933,6934,6933,@115858 after the new apple updates: the battery life is really go fast and the WiFi is always on! @AppleSupport #newappleupdates,@117189 We'd love to help. Let's work on this together in DM. Start by letting us know what kind of device you are using. https://t.co/GDrqU22YpT,True,Mon Oct 09 00:11:15 +0000 2017,Mon Oct 09 00:44:31 +0000 2017
tw_8297_8296,8297,8296,@AppleSupport Hello there i need help with the use of an administartors name and password on my imac,@117454 Hi! We're happy to help. Join us in DM with the macOS version installed on your iMac and more details about what's going on. https://t.co/GDrqU22YpT,True,Sun Nov 05 20:19:05 +0000 2017,Sun Nov 05 23:05:00 +0000 2017
tw_8299_8298,8299,8298,@AppleSupport DL the latest iOS today. Very laggy 6s. Phone is running like hammered dog shit since the DL.,@117455 Are you seeing issues across all apps or are you noticing lag when performing specific tasks? Let us know in DM. https://t.co/GDrqU22YpT,True,Sun Nov 05 20:14:34 +0000 2017,Sun Nov 05 23:11:28 +0000 2017
tw_8302_8300,8302,8300,Every time I watch a live broadcast or video it skips or repeats a few seconds since updating @AppleSupport https://t.co/ufl7yqidmb,"@117456 We'd like to learn more about what's happening. What model &amp; iOS version are you working with? Tell us in DM, please. https://t.co/GDrqU2kzhr",True,Sun Nov 05 20:24:22 +0000 2017,Sun Nov 05 23:13:30 +0000 2017
tw_8304_8303,8304,8303,@116333 @115858  can your team let me know why my new iPhone 6 always has hanging problem I do not know what the problem is by I know I feel I am cheated by apple for phone 📱 do I ?,@117457 We'd be concerned with an unresponsive device too. Let us know your iOS version in DM and we'll help: https://t.co/GDrqU22YpT,True,Sun Nov 05 21:52:45 +0000 2017,Sun Nov 05 23:12:28 +0000 2017
tw_8308_8307,8308,8307,@AppleSupport I don’t know. I need the space though. How do I get rid of some snapshots,@117459 Finder and Get Info windows don't include snapshots in their calculations so that's not the root cause. Let's meet within DM: https://t.co/GDrqU22YpT,False,Sun Nov 05 19:55:56 +0000 2017,Sun Nov 05 23:01:00 +0000 2017
tw_8310_8309,8310,8309,@AppleSupport Its slowing down my mac a lot,"@117459  Is 25 GBs what you have left after the snapshots were created on the drive though? Or, were you low on space prior to snapshots?",False,Sun Nov 05 15:46:04 +0000 2017,Sun Nov 05 19:28:25 +0000 2017
tw_8313_8311,8313,8311,@AppleSupport i have 256 hd and timemachine/system is taking up 150gb of space. I only have 25gb free. Is it suppose to work like this?,@117459 Thanks for reaching out to us. We're happy to help out. We recommend checking out this link: https://t.co/03O2CionXW,True,Sat Nov 04 17:42:01 +0000 2017,Sat Nov 04 21:40:00 +0000 2017
tw_8316_8314,8316,8314,@AppleSupport  https://t.co/Pk9RhMiLjh,@117460 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,False,Sun Nov 05 20:01:15 +0000 2017,Sun Nov 05 23:08:31 +0000 2017
tw_8315_8317,8315,8317,@AppleSupport Thank you,@117460 You're very welcome! Please feel free to reach out to us again if you need any more help. Have a great day!,False,Sun Nov 05 23:11:44 +0000 2017,Mon Nov 06 01:04:28 +0000 2017
tw_8320_8319,8320,8319,@115858 @AppleSupport iOS 11.1 should never been released. So many bugs. The statusbar randomly disappears in Facebook app,@117460 We'd like to look into the trouble you're having. Does this only occur in the Facebook app?,False,Sun Nov 05 15:11:28 +0000 2017,Sun Nov 05 19:03:30 +0000 2017
tw_8331_8330,8331,8330,Oh my god i’m so embarrassing @115858 why do I always send voice recordings in iMessage by accident do you know how embarrassing that is?!,"@117463 Are you accidentally recording audio message or is this happening on its own? Let us know in a DM, we’ll communicate there: https://t.co/GDrqU22YpT",True,Sun Nov 05 19:59:18 +0000 2017,Sun Nov 05 23:03:55 +0000 2017
